week_id,date,year,quarter,week_of_year,scenario,net_sales_observed,spend_tv,impr_tv,spend_search,impr_search,spend_social,impr_social,spend_display,impr_display,spend_video,impr_video,promo,covid_index,dgs30,mobility_index,competitor_ishare,baseline_true,exog_effect_true,noise_true,media_contribution_pct_true,stc_tv_true,ltc_tv_true,stc_search_true,ltc_search_true,stc_social_true,ltc_social_true,stc_display_true,ltc_display_true,stc_video_true,ltc_video_true,brand_stock_tv_true,brand_stock_video_true,brand_stock_social_true
75,2021-06-07,2021,2,23,S3,14.0766,0.554412,0.026,0.211205,0.0743,0.310827,0.0235,0.116114,0.0243,0.23277,0.0136,0.0,0.0906,1.772,0.9445,0.3253,11.1553,-0.5199,0.1635,0.2328,0.5371,0.534,0.4484,0.0269,0.4689,0.2206,0.1674,0.0697,0.296,0.5088,6.6007,3.4034,1.1392
76,2021-06-14,2021,2,24,S3,13.7938,0.569055,0.0222,0.23844,0.0815,0.289558,0.0239,0.116323,0.0254,0.241385,0.014,0.0,0.1092,1.7621,0.9249,0.2574,11.227,-0.5473,0.0873,0.2194,0.4056,0.5172,0.463,0.0273,0.4417,0.2173,0.1641,0.0691,0.2333,0.4881,6.3932,3.2652,1.1225
77,2021-06-21,2021,2,25,S3,13.2056,0.534526,0.0247,0.204325,0.0797,0.279281,0.0206,0.105649,0.022,0.221831,0.0131,0.0,0.114,1.8025,0.9208,0.2601,10.983,-0.5541,-0.0439,0.2136,0.3455,0.501,0.4574,0.0261,0.3974,0.214,0.1515,0.0675,0.1921,0.4683,6.1926,3.1324,1.1054
78,2021-06-28,2021,2,26,S3,13.6713,0.568929,0.0262,0.218636,0.0885,0.272064,0.0223,0.107921,0.0239,0.221936,0.0145,0.0347,0.1028,1.7718,0.9311,0.316,11.0285,-0.2474,0.113,0.2031,0.3198,0.4875,0.4969,0.0263,0.3943,0.2108,0.1514,0.0668,0.1728,0.4508,6.0259,3.0156,1.089
79,2021-07-05,2021,3,27,S3,15.2688,1.751566,0.0802,0.252122,0.0909,0.400754,0.0304,0.123473,0.0271,0.746114,0.0441,0.1,0.1152,1.817,0.9259,0.3012,11.6349,0.3165,0.0342,0.215,0.5737,0.503,0.5159,0.0277,0.4709,0.2158,0.1613,0.0679,0.2793,0.4678,6.2174,3.1288,1.1145
80,2021-07-12,2021,3,28,S3,13.1037,0.989978,0.0384,0.209267,0.0785,0.233352,0.0195,0.105478,0.0212,0.464361,0.0288,0.0,0.1046,1.8118,0.8794,0.3051,10.7721,-0.5828,-0.1556,0.2343,0.5061,0.501,0.4626,0.0264,0.4,0.2097,0.1477,0.0667,0.2822,0.4677,6.1926,3.1282,1.083
81,2021-07-19,2021,3,29,S3,13.4434,1.012908,0.0421,0.197157,0.0774,0.215605,0.0171,0.102457,0.0203,0.491606,0.03,0.0,0.1106,1.797,0.9098,0.2738,10.6507,-0.5464,0.3701,0.2209,0.4871,0.4997,0.4472,0.0254,0.3448,0.2034,0.1379,0.0657,0.2887,0.4692,6.1772,3.1384,1.0506
82,2021-07-26,2021,3,30,S3,12.7578,1.224083,0.0509,0.199531,0.0768,0.211957,0.017,0.096426,0.0213,0.607483,0.0348,0.0,0.0859,1.6908,0.892,0.3004,10.3284,-0.4972,-0.0703,0.2349,0.5204,0.5035,0.4413,0.0253,0.3194,0.198,0.1361,0.0643,0.3118,0.477,6.2233,3.1905,1.0226
83,2021-08-02,2021,3,31,S3,12.7274,0.915219,0.0354,0.17986,0.0672,0.202697,0.015,0.094603,0.0198,0.482987,0.0285,0.0,0.0964,1.8242,0.9284,0.3415,10.2536,-0.516,0.1552,0.2227,0.462,0.4996,0.3959,0.0243,0.2887,0.1928,0.1306,0.0632,0.3005,0.4769,6.175,3.1899,0.9961
84,2021-08-09,2021,3,32,S3,11.944,0.907529,0.042,0.195361,0.0767,0.18113,0.013,0.091833,0.0204,0.468597,0.0301,0.0,0.1039,1.7922,0.922,0.3187,10.1243,-0.5199,-0.4837,0.2364,0.4622,0.4958,0.4304,0.0248,0.2553,0.187,0.1297,0.0622,0.3,0.4759,6.1291,3.1836,0.9658
85,2021-08-16,2021,3,33,S3,13.3419,1.142842,0.0442,0.200709,0.079,0.24061,0.02,0.099317,0.0231,0.583173,0.0375,0.06,0.1164,1.756,0.9336,0.3066,10.1854,-0.049,0.2553,0.2211,0.4736,0.4981,0.4478,0.0251,0.3079,0.1866,0.1379,0.0624,0.3293,0.4816,6.1576,3.2216,0.9636
86,2021-08-23,2021,3,34,S3,13.73,1.339846,0.0603,0.211347,0.0703,0.217654,0.0154,0.097122,0.0196,0.596577,0.0374,0.06,0.0921,1.9041,0.9547,0.2956,10.399,0.0375,0.2938,0.2185,0.5594,0.5045,0.4116,0.0257,0.287,0.1846,0.1309,0.0622,0.3465,0.4873,6.2363,3.2598,0.9535
87,2021-08-30,2021,3,35,S3,13.1509,1.206675,0.0498,0.20769,0.0771,0.23932,0.0168,0.105847,0.0239,0.560516,0.0351,0.06,0.1104,1.9064,0.9212,0.2978,10.1419,-0.0383,0.006,0.2313,0.5544,0.5074,0.4355,0.0257,0.2918,0.1845,0.1411,0.0631,0.3474,0.4904,6.2718,3.2804,0.9531
88,2021-09-06,2021,3,36,S3,13.151,0.93597,0.0401,0.223721,0.0731,0.238495,0.0185,0.105604,0.0226,0.39147,0.0224,0.07,0.1947,1.928,0.844,0.2646,10.3193,-0.217,0.1118,0.2233,0.5039,0.5036,0.4218,0.0264,0.3104,0.1844,0.142,0.0636,0.2978,0.483,6.2251,3.2309,0.9524
89,2021-09-13,2021,3,37,S3,11.7233,0.465169,0.02,0.164126,0.0534,0.147401,0.0107,0.085379,0.018,0.167532,0.0105,0.0,0.1976,1.8728,0.8615,0.314,9.8911,-0.7847,0.1117,0.2137,0.3765,0.4864,0.3291,0.0239,0.2434,0.1772,0.1279,0.0617,0.2203,0.4587,6.0118,3.0683,0.9154
90,2021-09-20,2021,3,38,S3,11.1513,0.423423,0.0164,0.163872,0.0624,0.145041,0.0111,0.09254,0.0207,0.178674,0.0097,0.0,0.2166,1.9275,0.827,0.3276,9.8204,-0.8607,-0.1286,0.2081,0.2883,0.4693,0.3518,0.0232,0.2167,0.1711,0.1295,0.0613,0.1707,0.4384,5.8011,2.9326,0.8839
91,2021-09-27,2021,3,39,S3,11.451,0.420791,0.019,0.162168,0.0549,0.146435,0.0118,0.094414,0.0215,0.17907,0.0111,0.0,0.1601,1.8606,0.8799,0.2811,9.8041,-0.6521,0.1094,0.1912,0.2525,0.4539,0.3219,0.0229,0.2111,0.1662,0.1327,0.0612,0.1464,0.4206,5.6102,2.8134,0.8587
92,2021-10-04,2021,4,40,S3,11.302,0.975029,0.037,0.163294,0.0565,0.14807,0.011,0.086093,0.0185,0.459778,0.0291,0.0,0.1741,1.9101,0.8892,0.3014,9.8553,-0.6945,-0.1617,0.2038,0.3226,0.4564,0.3229,0.0228,0.2011,0.1624,0.125,0.0602,0.2035,0.4259,5.6416,2.8487,0.8388
93,2021-10-11,2021,4,41,S3,11.4147,0.895029,0.0382,0.172399,0.0584,0.142971,0.0116,0.085024,0.0162,0.481443,0.0259,0.0,0.1704,1.8453,0.8611,0.2937,9.8698,-0.704,-0.1218,0.2077,0.367,0.4567,0.3321,0.0232,0.2025,0.1588,0.1138,0.0594,0.2252,0.4318,5.6451,2.8885,0.8202
94,2021-10-18,2021,4,42,S3,12.0631,1.005011,0.0405,0.186786,0.0713,0.153949,0.0106,0.084293,0.0171,0.445914,0.0268,0.0,0.1533,1.9198,0.9011,0.2999,10.0037,-0.6426,0.2254,0.2053,0.4029,0.4597,0.3929,0.024,0.1937,0.1568,0.111,0.0589,0.2419,0.4349,5.6821,2.9092,0.8099
95,2021-10-25,2021,4,43,S3,11.6941,0.868538,0.0329,0.182929,0.0679,0.148527,0.0101,0.083155,0.0176,0.478333,0.0279,0.0,0.1864,1.903,0.8737,0.3227,9.7806,-0.744,0.1949,0.2106,0.3847,0.4589,0.3898,0.0241,0.185,0.1547,0.1112,0.0583,0.2563,0.4396,5.673,2.9404,0.799
96,2021-11-01,2021,4,44,S3,11.6534,0.957501,0.0434,0.173235,0.0659,0.159154,0.011,0.094779,0.0216,0.472234,0.0248,0.0307,0.215,1.8749,0.8197,0.2824,9.8803,-0.5987,-0.1413,0.2156,0.4267,0.4606,0.3797,0.0237,0.1897,0.1539,0.1237,0.0593,0.2525,0.4433,5.6928,2.9655,0.7948
97,2021-11-08,2021,4,45,S3,11.5148,0.984423,0.0373,0.178886,0.061,0.16533,0.012,0.09923,0.02,0.480554,0.0252,0.0,0.1943,1.9374,0.8738,0.339,9.9463,-0.7859,-0.1467,0.2172,0.4199,0.4627,0.3551,0.0238,0.2013,0.1537,0.1251,0.0605,0.2519,0.4471,5.7189,2.991,0.794
98,2021-11-15,2021,4,46,S3,11.5705,0.905471,0.0366,0.188394,0.0597,0.171418,0.0124,0.086634,0.0193,0.474947,0.0259,0.0,0.204,1.936,0.861,0.3446,10.0338,-0.8306,-0.1291,0.2158,0.4127,0.4626,0.3443,0.0243,0.2105,0.1541,0.1237,0.0598,0.2543,0.4502,5.7179,3.0111,0.796
99,2021-11-22,2021,4,47,S3,16.4469,2.565723,0.1007,0.341031,0.1161,0.505161,0.0336,0.152447,0.0309,1.303968,0.081,0.18,0.2218,2.0299,0.8357,0.3272,11.9988,0.6656,0.1465,0.2211,0.7266,0.4941,0.6005,0.0303,0.4194,0.1745,0.1594,0.0661,0.475,0.49,6.1072,3.2778,0.9015
100,2021-11-29,2021,4,48,S3,16.4445,2.834812,0.1242,0.301387,0.1016,0.485744,0.0372,0.135169,0.0262,1.320944,0.0734,0.18,0.2266,1.9847,0.8148,0.2855,11.7624,0.6519,-0.2,0.2572,1.0155,0.5264,0.5854,0.0308,0.5481,0.1903,0.1625,0.0685,0.5769,0.5257,6.5067,3.5166,0.9832
101,2021-12-06,2021,4,49,S3,12.6169,0.457894,0.0185,0.186717,0.0587,0.183603,0.0145,0.09802,0.0202,0.185507,0.0095,0.0,0.1986,1.9806,0.8339,0.3181,10.1429,-0.832,0.0713,0.2564,0.6501,0.5066,0.386,0.0263,0.3871,0.1851,0.1451,0.0663,0.3841,0.4981,6.262,3.3315,0.9562
102,2021-12-13,2021,4,50,S3,12.4098,0.496361,0.0194,0.203599,0.0678,0.203547,0.0145,0.104138,0.0219,0.211088,0.0109,0.0,0.2271,1.9924,0.8189,0.3656,10.4201,-0.9711,0.1494,0.2265,0.4538,0.4901,0.3877,0.0257,0.3144,0.1824,0.1419,0.0656,0.2738,0.4761,6.0585,3.1844,0.942
103,2021-12-20,2021,4,51,S3,16.5067,2.433155,0.0989,0.336225,0.1282,0.626687,0.0467,0.153147,0.0339,1.122115,0.0682,0.15,0.2018,1.9822,0.8595,0.2884,12.091,0.4956,-0.0176,0.2386,0.7401,0.5168,0.6649,0.0306,0.5925,0.2032,0.1781,0.0699,0.4355,0.506,6.3886,3.3849,1.0495
104,2021-12-27,2021,4,52,S3,13.6886,0.444498,0.0192,0.188315,0.0596,0.236351,0.0176,0.090216,0.02,0.180025,0.0103,0.15,0.1833,1.9699,0.8434,0.34,10.0048,0.4128,0.202,0.2242,0.5021,0.4975,0.4061,0.0263,0.4363,0.1995,0.1523,0.0663,0.3021,0.4802,6.1498,3.2121,1.0307
105,2022-01-03,2022,1,1,S3,13.3568,1.708079,0.072,0.266384,0.0932,0.387728,0.0307,0.120903,0.0245,0.825748,0.0476,0.0331,0.2381,2.1659,0.8302,0.3264,10.6734,-0.7245,-0.0609,0.2597,0.6333,0.5112,0.5079,0.0283,0.4931,0.2058,0.1536,0.0673,0.3709,0.4973,6.319,3.3264,1.0631
106,2022-01-10,2022,1,2,S3,12.1061,0.979123,0.0364,0.209134,0.078,0.234923,0.0164,0.107035,0.0198,0.451399,0.027,0.0,0.2204,2.2124,0.8099,0.3691,9.9574,-0.9418,-0.0428,0.2588,0.5291,0.5081,0.4587,0.0265,0.3804,0.2016,0.1394,0.0665,0.3299,0.4929,6.2808,3.2968,1.0414
107,2022-01-17,2022,1,3,S3,11.7544,0.917532,0.0402,0.208668,0.0698,0.243596,0.0181,0.095997,0.0201,0.462671,0.0246,0.0,0.2322,2.1827,0.8217,0.3425,9.9303,-0.9404,-0.1954,0.2518,0.4903,0.5038,0.4114,0.026,0.3463,0.1988,0.1332,0.0648,0.2957,0.4897,6.2274,3.2753,1.0267
108,2022-01-24,2022,1,4,S3,12.458,1.032616,0.0392,0.216995,0.0673,0.255043,0.0192,0.099941,0.0195,0.449767,0.0259,0.0,0.2428,2.1575,0.8201,0.3671,10.3998,-1.0265,0.2034,0.2313,0.4642,0.5027,0.3906,0.0262,0.3415,0.1972,0.1282,0.0641,0.2805,0.486,6.2144,3.2511,1.0187
109,2022-01-31,2022,1,5,S3,12.3474,0.964159,0.0346,0.207448,0.0736,0.291317,0.0226,0.102479,0.0195,0.473545,0.0268,0.0,0.2661,2.2456,0.8493,0.3733,10.7227,-1.109,-0.1533,0.2338,0.4268,0.5001,0.4153,0.0258,0.3719,0.1983,0.1257,0.064,0.2748,0.4843,6.1821,3.2394,1.0242
110,2022-02-07,2022,1,6,S3,12.7338,3.34012,0.1456,0.200387,0.0669,0.282146,0.0204,0.105152,0.0227,1.577038,0.0938,0.0,0.2844,2.4596,0.7591,0.4016,10.131,-1.2062,0.07,0.2936,0.9569,0.5388,0.3893,0.0254,0.364,0.1986,0.1344,0.0642,0.538,0.5294,6.6604,3.5414,1.0258
111,2022-02-14,2022,1,7,S3,14.4232,3.849827,0.1618,0.21925,0.0784,0.306498,0.0199,0.111336,0.0234,1.544732,0.0841,0.05,0.2224,2.3507,0.8627,0.3637,10.629,-0.5517,-0.0143,0.3023,1.3286,0.5802,0.4369,0.0261,0.3563,0.2004,0.1412,0.0649,0.6574,0.5681,7.1717,3.8,1.0349
112,2022-02-21,2022,1,8,S3,13.3191,1.100299,0.0415,0.225076,0.0824,0.320589,0.0231,0.117324,0.0237,0.491374,0.0286,0.0,0.2579,2.4339,0.8096,0.378,10.8195,-1.1546,-0.2106,0.2902,0.9366,0.5731,0.4649,0.0266,0.3835,0.2027,0.1455,0.0661,0.5083,0.5576,7.0839,3.7295,1.0468
113,2022-02-28,2022,1,9,S3,13.1225,0.940214,0.0401,0.223686,0.0812,0.302242,0.0203,0.11673,0.022,0.477351,0.0262,0.0,0.2292,2.4898,0.8363,0.3435,10.7714,-1.033,-0.1218,0.2672,0.7141,0.5628,0.465,0.0266,0.3685,0.2034,0.1422,0.0667,0.4091,0.5475,6.9573,3.662,1.0508
114,2022-03-07,2022,1,10,S3,13.5379,0.515792,0.0197,0.230864,0.0735,0.324782,0.0214,0.120361,0.0236,0.220239,0.0128,0.0,0.0995,2.713,0.9277,0.3997,10.8342,-0.6692,0.2766,0.2287,0.4903,0.5414,0.4297,0.027,0.3725,0.2054,0.1458,0.0675,0.2963,0.5204,6.6924,3.4807,1.0611
115,2022-03-14,2022,1,11,S3,13.5101,0.577041,0.0215,0.230331,0.0719,0.340445,0.0244,0.122769,0.0227,0.249278,0.0123,0.0,0.0874,2.7113,0.9434,0.3632,11.1968,-0.619,0.0403,0.2141,0.3764,0.5241,0.415,0.027,0.4029,0.208,0.1446,0.0683,0.2266,0.499,6.479,3.3376,1.0743
116,2022-03-21,2022,1,12,S3,14.4543,1.629855,0.0618,0.276111,0.0987,0.39173,0.0254,0.123625,0.0222,0.618129,0.0356,0.04,0.0534,2.6619,0.9569,0.3696,11.57,-0.1572,-0.2018,0.2244,0.5135,0.5337,0.5353,0.0289,0.4262,0.213,0.1425,0.0689,0.2779,0.5037,6.5971,3.3695,1.1
117,2022-03-28,2022,1,13,S3,14.8708,1.480362,0.0585,0.262735,0.0914,0.439426,0.0291,0.132151,0.0242,0.5543,0.0295,0.04,0.1086,2.6177,0.9477,0.3827,11.7799,-0.3354,0.0611,0.2263,0.5727,0.5394,0.5258,0.0289,0.4726,0.2195,0.1476,0.0701,0.2841,0.5045,6.6674,3.3746,1.134
118,2022-04-04,2022,2,14,S3,14.1334,1.585408,0.0585,0.232517,0.0821,0.312872,0.0212,0.115622,0.0202,0.693932,0.0394,0.0,0.0679,2.8258,0.9399,0.3541,11.405,-0.5849,-0.0292,0.2365,0.6053,0.5466,0.4813,0.0277,0.4173,0.2179,0.1376,0.0692,0.3271,0.5125,6.7561,3.4278,1.1257
119,2022-04-11,2022,2,15,S3,15.1413,1.150533,0.0432,0.230585,0.0847,0.370112,0.0281,0.119284,0.0217,0.540545,0.0314,0.0,0.0693,2.8972,0.9707,0.392,11.7421,-0.6126,0.6908,0.2193,0.5473,0.544,0.484,0.0273,0.4593,0.2199,0.1375,0.069,0.3213,0.5114,6.7241,3.4209,1.136
120,2022-04-18,2022,2,16,S3,14.1397,1.057258,0.0429,0.227389,0.0746,0.348236,0.0262,0.128001,0.0228,0.539408,0.0304,0.0,0.0586,2.899,0.9432,0.4087,11.4525,-0.6037,0.057,0.2287,0.5138,0.5395,0.4386,0.027,0.4597,0.2203,0.1409,0.0698,0.3139,0.5104,6.6686,3.4143,1.138
121,2022-04-25,2022,2,17,S3,14.3857,1.393735,0.0525,0.283085,0.0899,0.379713,0.0235,0.133977,0.0239,0.697446,0.0405,0.0,0.0669,2.9444,0.9486,0.397,11.7419,-0.6353,-0.0761,0.2332,0.5428,0.5428,0.4994,0.0291,0.4342,0.2224,0.1461,0.0708,0.3496,0.5179,6.7101,3.4639,1.1489
122,2022-05-02,2022,2,18,S3,14.3628,1.038064,0.0367,0.237893,0.0764,0.339403,0.0218,0.129396,0.0235,0.526929,0.03,0.0,0.0786,3.155,0.9196,0.361,11.5774,-0.6863,0.284,0.2219,0.4805,0.538,0.45,0.028,0.4062,0.2219,0.1474,0.0711,0.3292,0.5154,6.6504,3.4475,1.146
123,2022-05-09,2022,2,19,S3,13.6799,1.076893,0.0396,0.228578,0.0772,0.30276,0.0189,0.11834,0.0212,0.533896,0.0282,0.0,0.0662,3.0934,0.9594,0.3918,11.5921,-0.6288,-0.3682,0.2255,0.4606,0.5346,0.4436,0.0273,0.3652,0.2192,0.1407,0.0702,0.3098,0.5136,6.608,3.4357,1.1323
124,2022-05-16,2022,2,20,S3,14.4849,1.107925,0.0423,0.251299,0.082,0.341386,0.0214,0.121999,0.0213,0.552954,0.0283,0.0256,0.0766,3.0378,0.9715,0.4104,11.793,-0.424,0.0189,0.2138,0.4629,0.5322,0.4645,0.028,0.371,0.2193,0.1376,0.0699,0.2984,0.5131,6.5788,3.4324,1.133
125,2022-05-23,2022,2,21,S3,16.284,1.754082,0.0689,0.284114,0.1017,0.4477,0.0335,0.135802,0.0258,0.791172,0.0454,0.08,0.0772,3.084,0.9405,0.3592,12.2434,0.0923,0.3989,0.218,0.5963,0.5433,0.5588,0.0294,0.4905,0.2252,0.1505,0.0711,0.3596,0.5247,6.7155,3.5097,1.1632
126,2022-05-30,2022,2,22,S3,15.7368,1.684998,0.0695,0.256388,0.0908,0.424468,0.0271,0.125871,0.0232,0.782248,0.0416,0.08,0.0964,3.1109,0.9238,0.3762,12.1311,0.0014,-0.0232,0.2305,0.6727,0.552,0.5277,0.0288,0.4825,0.2288,0.1485,0.0709,0.3813,0.5345,6.8228,3.575,1.1819
127,2022-06-06,2022,2,23,S3,14.2158,0.648684,0.0258,0.228285,0.0697,0.32431,0.0221,0.113926,0.0215,0.278217,0.0144,0.0319,0.0531,3.3099,0.9378,0.4161,11.771,-0.3628,-0.3467,0.2219,0.4982,0.5359,0.4245,0.0275,0.4307,0.2262,0.1421,0.0696,0.286,0.5137,6.6238,3.4361,1.1685
128,2022-06-13,2022,2,24,S3,13.5146,0.62835,0.0263,0.212184,0.0662,0.26773,0.0171,0.113989,0.0201,0.251135,0.0139,0.0,0.0305,3.2911,0.9726,0.4046,11.2813,-0.5302,-0.0792,0.2103,0.4045,0.5208,0.3882,0.0264,0.3587,0.2206,0.1346,0.0687,0.227,0.4933,6.437,3.2994,1.1392
129,2022-06-20,2022,2,25,S3,13.9557,0.581651,0.02,0.228337,0.0691,0.269908,0.0202,0.10545,0.0202,0.238769,0.0128,0.0414,0.0813,3.3326,0.9071,0.4079,11.3522,-0.3682,0.2909,0.1921,0.3217,0.5057,0.3941,0.0268,0.3564,0.2161,0.1311,0.0673,0.1873,0.4742,6.2509,3.1722,1.116
130,2022-06-27,2022,2,26,S3,13.2484,0.57187,0.0229,0.210713,0.0639,0.265381,0.0187,0.119186,0.0211,0.251989,0.0144,0.0,0.0534,3.2948,0.9417,0.4371,11.2556,-0.6436,0.0752,0.1933,0.2903,0.4918,0.3715,0.0262,0.3408,0.2121,0.1323,0.0678,0.1699,0.4586,6.0796,3.0676,1.0954
131,2022-07-04,2022,3,27,S3,14.9328,1.773185,0.0629,0.245753,0.0787,0.350509,0.0225,0.120832,0.0215,0.835069,0.0464,0.1,0.0723,3.5086,0.9503,0.4094,11.8896,0.2176,-0.1678,0.2005,0.4719,0.5073,0.4346,0.0274,0.3706,0.214,0.1341,0.0683,0.2864,0.4787,6.2706,3.2021,1.1055
132,2022-07-11,2022,3,28,S3,13.0895,0.997492,0.0403,0.194621,0.0588,0.244257,0.0155,0.102375,0.0177,0.481616,0.0254,0.0,0.0577,3.5556,0.9831,0.4131,11.0322,-0.619,-0.137,0.2149,0.4595,0.505,0.3562,0.0256,0.317,0.209,0.123,0.0666,0.273,0.4783,6.2428,3.1996,1.0795
133,2022-07-18,2022,3,29,S3,13.278,1.089477,0.043,0.212119,0.0704,0.232026,0.0153,0.112365,0.0223,0.522237,0.0249,0.0,0.0474,3.5199,1.0207,0.4539,11.1495,-0.5867,-0.1119,0.2129,0.466,0.5052,0.3938,0.0259,0.2902,0.204,0.132,0.0667,0.2631,0.4804,6.2447,3.2131,1.0537
134,2022-07-25,2022,3,30,S3,13.1976,1.388352,0.0533,0.186672,0.0674,0.222223,0.0156,0.097721,0.0177,0.582962,0.0278,0.0,0.057,3.5522,0.9455,0.3949,10.8881,-0.6295,0.0722,0.2172,0.5207,0.5119,0.3876,0.0248,0.2814,0.1992,0.122,0.0651,0.2686,0.4855,6.3272,3.2474,1.0291
135,2022-08-01,2022,3,31,S3,12.9517,0.930099,0.0364,0.20432,0.0722,0.2069,0.0145,0.106853,0.0192,0.505674,0.0242,0.0,0.079,3.7737,0.9694,0.3826,10.5481,-0.6634,0.2676,0.2161,0.4671,0.5075,0.4084,0.0253,0.2668,0.1942,0.1217,0.0651,0.2575,0.4857,6.2732,3.2489,1.003
136,2022-08-08,2022,3,32,S3,12.7141,0.98556,0.0352,0.18024,0.0633,0.213416,0.0132,0.102885,0.0179,0.465015,0.0248,0.0,0.0815,3.703,0.9437,0.4063,10.5113,-0.6968,0.2105,0.2115,0.4314,0.5049,0.3716,0.0244,0.2475,0.1905,0.1174,0.0646,0.2533,0.4835,6.2415,3.2341,0.9842
137,2022-08-15,2022,3,33,S3,13.8371,1.241456,0.0431,0.219198,0.0776,0.247634,0.017,0.101402,0.0178,0.644158,0.037,0.06,0.0414,3.7359,0.9659,0.4055,10.9704,-0.0742,0.0912,0.2059,0.451,0.5085,0.4297,0.0258,0.2751,0.19,0.1148,0.0642,0.2992,0.4915,6.2859,3.2874,0.9812
138,2022-08-22,2022,3,34,S3,13.5565,1.23982,0.0437,0.212243,0.0715,0.267403,0.0183,0.111769,0.0209,0.603174,0.0329,0.06,0.0432,3.8319,0.9762,0.3851,10.9875,-0.0673,-0.2663,0.2141,0.465,0.5117,0.4133,0.0259,0.3006,0.1908,0.1234,0.065,0.3106,0.4963,6.3254,3.3201,0.9856
139,2022-08-29,2022,3,35,S3,13.7041,1.310694,0.0535,0.213237,0.0674,0.246962,0.0166,0.111459,0.0208,0.635293,0.0354,0.06,0.0615,3.7019,0.9551,0.3736,11.1229,-0.1158,-0.2656,0.2162,0.521,0.5161,0.3914,0.026,0.2954,0.1901,0.1276,0.0655,0.3271,0.5023,6.3797,3.36,0.9821
140,2022-09-05,2022,3,36,S3,14.4644,0.956227,0.0345,0.211824,0.0664,0.268529,0.0186,0.11871,0.0242,0.453132,0.0265,0.07,0.0131,3.8742,0.9924,0.439,11.3903,0.0802,0.1067,0.1996,0.4576,0.512,0.3823,0.026,0.3124,0.191,0.1402,0.0666,0.3018,0.4974,6.3285,3.3271,0.9867
141,2022-09-12,2022,3,37,S3,12.5043,0.527669,0.0216,0.19088,0.0611,0.173684,0.0117,0.100902,0.0176,0.198068,0.0114,0.0406,0.0367,3.8869,0.9643,0.3977,10.4394,-0.2327,-0.2691,0.2053,0.359,0.496,0.3564,0.025,0.2536,0.1849,0.1256,0.0654,0.2265,0.4743,6.1315,3.1726,0.955
142,2022-09-19,2022,3,38,S3,11.9255,0.505895,0.0178,0.186607,0.065,0.160867,0.0111,0.095949,0.0193,0.198731,0.0106,0.0,0.0295,3.9815,0.9499,0.3747,10.1334,-0.5439,-0.0451,0.1997,0.286,0.481,0.3692,0.0246,0.2216,0.1788,0.1237,0.0641,0.1783,0.454,5.9451,3.0371,0.9234
143,2022-09-26,2022,3,39,S3,11.53,0.473165,0.018,0.157075,0.0485,0.148864,0.0096,0.091429,0.0167,0.189338,0.0104,0.0,0.0363,3.9815,0.9419,0.4057,9.8832,-0.572,0.0608,0.1872,0.2468,0.4663,0.296,0.023,0.192,0.1727,0.1148,0.0627,0.1483,0.4353,5.7633,2.9119,0.8923
144,2022-10-03,2022,4,40,S3,12.4678,0.952375,0.0378,0.17253,0.0585,0.170709,0.0108,0.093216,0.0169,0.513778,0.0293,0.0413,0.0033,4.1941,1.0106,0.3832,10.4988,-0.1246,-0.2275,0.1862,0.3231,0.467,0.327,0.0233,0.1908,0.1696,0.1107,0.062,0.2054,0.442,5.7725,2.9567,0.8763
145,2022-10-10,2022,4,41,S3,12.1431,0.943712,0.039,0.191595,0.0695,0.158883,0.01,0.097962,0.0191,0.45391,0.0232,0.0,0.0,4.2607,0.9945,0.3781,10.3895,-0.4752,-0.2049,0.2004,0.3711,0.4675,0.3839,0.0243,0.1829,0.1661,0.1156,0.0621,0.2158,0.4444,5.7781,2.9725,0.858
146,2022-10-17,2022,4,42,S3,12.5566,0.954866,0.0408,0.184807,0.0638,0.169797,0.0115,0.103668,0.0212,0.511839,0.0282,0.0,0.0,4.0664,0.9881,0.3921,10.546,-0.4761,-0.0188,0.1995,0.4065,0.4681,0.3692,0.0243,0.1939,0.1641,0.1249,0.0628,0.2418,0.4499,5.7866,3.0093,0.8478
147,2022-10-24,2022,4,43,S3,12.7343,0.939782,0.0383,0.174558,0.06,0.179476,0.0125,0.098656,0.0203,0.452425,0.0227,0.0,0.0,4.2198,1.0002,0.3526,10.5904,-0.459,0.1007,0.1965,0.4135,0.4684,0.3487,0.0238,0.2084,0.1633,0.1267,0.0627,0.2355,0.4512,5.7896,3.0181,0.8435
148,2022-10-31,2022,4,44,S3,12.9827,1.084647,0.0389,0.179858,0.0629,0.182618,0.0122,0.101739,0.0184,0.487894,0.0277,0.0,0.0108,4.2781,1.0078,0.3829,10.7459,-0.5141,0.2123,0.1955,0.4202,0.4721,0.3578,0.0239,0.2112,0.1629,0.1216,0.0629,0.2516,0.4545,5.8355,3.0401,0.8412
149,2022-11-07,2022,4,45,S3,13.1798,1.022448,0.0376,0.200285,0.0635,0.207036,0.0135,0.101172,0.0196,0.539578,0.0289,0.0,0.0041,4.3636,1.0005,0.4115,11.0212,-0.5436,0.1214,0.1958,0.4174,0.474,0.3625,0.0248,0.2252,0.1644,0.1229,0.0631,0.2662,0.4604,5.8587,3.0793,0.8491
